Elevator call,670.7006557,-5,-2,0,4,False,150,1
Elevator call,671.2986521,-2,67,0,9,False,151,1
Elevator call,672.685967,2,17,0,7,False,152,1
Elevator call,674.3611197,-5,78,0,7,False,153,1
Elevator call,674.9750782,0,82,0,5,False,154,1
Elevator call,680.0040159,-6,-7,0,1,False,155,-1
Elevator call,683.9214709,-6,43,0,4,False,156,1
Elevator call,685.7899147,-4,53,0,1,False,157,1
Elevator call,685.9465267,-5,62,0,0,False,158,1
Elevator call,686.8809676,-2,48,0,3,False,159,1
Elevator call,690.5548999,4,90,0,8,False,160,1
Elevator call,694.5321945,20,-8,0,4,False,161,-1
Elevator call,704.2817283,-4,66,0,2,False,162,1
Elevator call,704.9255677,-9,-1,0,9,False,163,1
Elevator call,725.0774221,-3,-9,0,9,False,164,-1
Elevator call,725.3808385,-6,75,0,9,False,165,1
Elevator call,726.5015288,-2,78,0,7,False,166,1
Elevator call,728.9204568,-9,26,0,4,False,167,1
Elevator call,738.0653974,0,70,0,1,False,168,1
Elevator call,738.1397753,-4,4,0,0,False,169,1
Elevator call,740.130792,-8,84,0,0,False,170,1
Elevator call,750.6938181,0,51,0,6,False,171,1
Elevator call,751.1946711,63,-7,0,5,False,172,-1
Elevator call,754.9447179,63,-2,0,6,False,173,-1
Elevator call,758.7157374,-5,55,0,3,False,174,1
Elevator call,764.4626483,85,-6,0,8,False,175,-1
Elevator call,766.0673792,87,77,0,7,False,176,-1
Elevator call,768.3495791,-7,44,0,2,False,177,1
Elevator call,771.141649,-6,24,0,4,False,178,1
Elevator call,771.4903003,-2,23,0,1,False,179,1
Elevator call,780.4436244,38,-3,0,1,False,180,-1
Elevator call,782.9467623,-2,8,0,5,False,181,1
Elevator call,783.8184835,-6,31,0,2,False,182,1
Elevator call,784.356043,58,-4,0,0,False,183,-1
Elevator call,784.6461975,-2,-8,0,6,False,184,-1
Elevator call,785.7707852,-7,17,0,5,False,185,1
Elevator call,786.4953524,-4,23,0,4,False,186,1
Elevator call,789.0527516,-9,90,0,3,False,187,1
Elevator call,791.932929,-6,-4,0,1,False,188,1
Elevator call,795.3461922,-2,-7,0,6,False,189,-1
Elevator call,803.8269297,-8,-2,0,9,False,190,1
Elevator call,806.3304577,-2,68,0,9,False,191,1
Elevator call,813.8281604,-8,-3,0,2,False,192,1
Elevator call,815.1884758,-9,22,0,2,False,193,1
Elevator call,816.2956416,-3,30,0,1,False,194,1
Elevator call,819.2341386,-5,40,0,8,False,195,1
Elevator call,820.5004117,-6,-8,0,6,False,196,-1
Elevator call,821.0035425,-3,0,0,7,False,197,1
Elevator call,827.1554343,-2,33,0,7,False,198,1
Elevator call,828.4291497,-2,52,0,4,False,199,1
Elevator call,832.276301,-6,33,0,0,False,200,1
Elevator call,839.3692862,-9,67,0,5,False,201,1
Elevator call,842.2040746,16,33,0,7,False,202,1
Elevator call,842.2405379,-4,10,0,6,False,203,1
Elevator call,842.3650932,-8,44,0,7,False,204,1
Elevator call,845.4214996,-9,81,0,2,False,205,1
Elevator call,846.9077573,79,-7,0,9,False,206,-1
Elevator call,848.6894456,-4,-1,0,1,False,207,1
Elevator call,856.0403286,-9,15,0,1,False,208,1
Elevator call,863.8959232,0,55,0,6,False,209,1
Elevator call,864.3592957,0,76,0,8,False,210,1
Elevator call,866.6989971,-6,-2,0,0,False,211,1
Elevator call,867.2166567,0,20,0,0,False,212,1
Elevator call,872.9847192,-1,0,0,4,False,213,1
Elevator call,873.1183156,32,-2,0,3,False,214,-1
Elevator call,885.5908012,39,-6,0,7,False,215,-1
Elevator call,886.7445846,-3,55,0,4,False,216,1
Elevator call,888.0950714,0,14,0,3,False,217,1
Elevator call,889.3261486,-5,-9,0,1,False,218,-1
Elevator call,889.9477497,-5,87,0,1,False,219,1
Elevator call,891.9797377,-5,-4,0,0,False,220,1
Elevator call,902.5104048,-6,47,0,0,False,221,1
Elevator call,909.7355558,0,42,0,3,False,222,1
Elevator call,912.7398543,0,86,0,5,False,223,1
Elevator call,918.4344403,36,0,0,6,False,224,-1
Elevator call,922.2746787,7,-6,0,4,False,225,-1
Elevator call,922.6406285,87,-7,0,8,False,226,-1
Elevator call,924.1034607,72,-3,0,2,False,227,-1
Elevator call,930.1398886,-9,29,0,7,False,228,1
Elevator call,940.2094487,-3,97,0,4,False,229,1
Elevator call,940.2730229,24,30,0,0,False,230,1
Elevator call,954.9932393,30,-3,0,3,False,231,-1
Elevator call,958.9509054,63,-5,0,5,False,232,-1
Elevator call,963.4262854,0,-4,0,9,False,233,-1
Elevator call,969.7502667,-2,30,0,6,False,234,1
Elevator call,970.8400671,-6,0,0,9,False,235,1
Elevator call,971.4571037,-3,28,0,9,False,236,1
Elevator call,973.0380805,-7,-9,0,0,False,237,-1
Elevator call,974.1521739,-1,20,0,0,False,238,1
Elevator call,974.6240768,-5,55,0,7,False,239,1
Elevator call,974.8492393,4,29,0,3,False,240,1
Elevator call,978.1060191,-3,-1,0,6,False,241,1
Elevator call,980.0218722,0,89,0,6,False,242,1
Elevator call,982.9829901,65,64,0,1,False,243,-1
Elevator call,987.4565813,-5,99,0,0,False,244,1
Elevator call,991.8380642,-1,94,0,2,False,245,1
Elevator call,1004.584094,-3,-4,0,8,False,246,-1
Elevator call,1006.644668,0,-2,0,9,False,247,-1
Elevator call,1007.376452,-4,34,0,9,False,248,1
Elevator call,1010.278727,27,-8,0,3,False,249,-1
Elevator call,1012.069434,26,60,0,7,False,250,1
Elevator call,1015.448122,27,64,0,1,False,251,1
Elevator call,1015.651481,-9,8,0,8,False,252,1
Elevator call,1016.639269,16,0,0,5,False,253,-1
Elevator call,1018.764648,-4,39,0,8,False,254,1
Elevator call,1027.315623,45,81,0,4,False,255,1
Elevator call,1028.143973,-9,59,0,5,False,256,1
Elevator call,1030.877784,0,88,0,3,False,257,1
Elevator call,1035.635795,6,67,0,9,False,258,1
Elevator call,1038.038679,-4,62,0,7,False,259,1
Elevator call,1038.681993,-9,47,0,1,False,260,1
Elevator call,1042.305376,-3,13,0,8,False,261,1
Elevator call,1042.637358,-3,89,0,8,False,262,1
Elevator call,1043.574103,76,-4,0,4,False,263,-1
Elevator call,1044.017787,-6,0,0,6,False,264,1
Elevator call,1046.632255,67,74,0,0,False,265,1
Elevator call,1053.84865,-5,25,0,6,False,266,1
Elevator call,1057.418852,-5,67,0,1,False,267,1
Elevator call,1059.536117,-2,56,0,6,False,268,1
Elevator call,1059.785751,16,0,0,2,False,269,-1
Elevator call,1059.803767,-4,3,0,2,False,270,1
Elevator call,1062.518092,64,-6,0,7,False,271,-1
Elevator call,1069.559543,7,85,0,2,False,272,1
Elevator call,1071.377468,-9,-1,0,9,False,273,1
Elevator call,1071.688745,-8,18,0,9,False,274,1
Elevator call,1073.564559,-5,82,0,5,False,275,1
Elevator call,1074.08059,-9,-1,0,0,False,276,1
Elevator call,1076.372901,-9,94,0,0,False,277,1
Elevator call,1077.209745,-1,5,0,4,False,278,1
Elevator call,1078.804214,-7,68,0,9,False,279,1
Elevator call,1081.612754,-3,63,0,3,False,280,1
Elevator call,1081.730164,-9,33,0,7,False,281,1
Elevator call,1082.386404,-7,-3,0,4,False,282,1
Elevator call,1089.314924,-1,49,0,1,False,283,1
Elevator call,1089.79576,-5,18,0,6,False,284,1
Elevator call,1091.219469,-3,0,0,6,False,285,1
Elevator call,1095.181547,-2,15,0,4,False,286,1
Elevator call,1096.099982,-5,98,0,6,False,287,1
Elevator call,1096.605489,-8,14,0,8,False,288,1
Elevator call,1100.981732,0,-1,0,8,False,289,-1
Elevator call,1110.936322,-6,75,0,8,False,290,1
Elevator call,1114.165306,-1,71,0,3,False,291,1
Elevator call,1115.216503,-4,58,0,1,False,292,1
Elevator call,1119.78358,53,99,0,5,False,293,1
Elevator call,1121.07694,-5,71,0,4,False,294,1
Elevator call,1122.868719,32,-4,0,2,False,295,-1
Elevator call,1124.991232,63,-7,0,0,False,296,-1
Elevator call,1128.585262,46,75,0,7,False,297,1
Elevator call,1131.069891,0,-3,0,2,False,298,-1
Elevator call,1134.857499,5,18,0,9,False,299,1
Elevator call,1137.286414,-7,41,0,2,False,300,1
Elevator call,1139.157778,16,0,0,9,False,301,-1
Elevator call,1140.372395,35,53,0,1,False,302,1
Elevator call,1144.16324,-4,4,0,9,False,303,1
Elevator call,1150.244865,-2,-5,0,3,False,304,-1
Elevator call,1152.23857,-1,41,0,3,False,305,1
Elevator call,1152.238899,100,-6,0,5,False,306,-1
Elevator call,1155.344063,-7,87,0,0,False,307,1
Elevator call,1157.272032,18,-4,0,8,False,308,-1
Elevator call,1162.393014,36,-9,0,1,False,309,-1
Elevator call,1164.567007,4,0,0,8,False,310,-1
Elevator call,1167.60617,16,75,0,8,False,311,1
Elevator call,1171.89522,70,-5,0,7,False,312,-1
Elevator call,1172.828673,45,-3,0,3,False,313,-1
Elevator call,1173.595821,-6,69,0,9,False,314,1
Elevator call,1179.70317,62,12,0,4,False,315,-1
Elevator call,1179.741773,30,-3,0,2,False,316,-1
Elevator call,1181.583879,-2,13,0,1,False,317,1
Elevator call,1181.943604,53,-8,0,6,False,318,-1
Elevator call,1182.254753,91,-4,0,8,False,319,-1
Elevator call,1184.501158,92,-5,0,0,False,320,-1
Elevator call,1189.386665,-2,-7,0,2,False,321,-1
Elevator call,1195.063846,-2,0,0,3,False,322,1
Elevator call,1197.104352,-5,38,0,6,False,323,1
Elevator call,1199.279746,-4,99,0,1,False,324,1
Elevator call,1201.768404,-8,57,0,2,False,325,1
Elevator call,1202.338981,37,-7,0,9,False,326,-1
Elevator call,1202.357389,-5,-8,0,7,False,327,-1
Elevator call,1207.717372,86,0,0,4,False,328,-1
Elevator call,1210.984716,-2,73,0,3,False,329,1
Elevator call,1226.106721,-7,78,0,7,False,330,1
Elevator call,1227.879164,-6,30,0,5,False,331,1
Elevator call,1227.916575,-2,89,0,9,False,332,1
Elevator call,1228.007301,0,2,0,6,False,333,1
Elevator call,1237.161603,-9,94,0,6,False,334,1
Elevator call,1243.533293,21,39,0,5,False,335,1
Elevator call,1245.847022,25,-8,0,2,False,336,-1
Elevator call,1246.131936,92,-1,0,1,False,337,-1
Elevator call,1257.293856,58,-7,0,3,False,338,-1
Elevator call,1257.306318,85,70,0,7,False,339,-1
Elevator call,1260.674142,-3,32,0,8,False,340,1
Elevator call,1265.569939,-9,49,0,2,False,341,1
Elevator call,1269.100212,-3,-1,0,0,False,342,1
Elevator call,1269.810623,-2,-5,0,5,False,343,-1
Elevator call,1270.233794,-9,96,0,5,False,344,1
Elevator call,1273.617486,87,-1,0,9,False,345,-1
Elevator call,1274.234417,-9,-7,0,4,False,346,1
Elevator call,1276.035326,67,17,0,7,False,347,-1
Elevator call,1277.947371,-1,-9,0,0,False,348,-1
Elevator call,1282.486431,53,0,0,8,False,349,-1
Elevator call,1284.853153,-3,19,0,0,False,350,1
Elevator call,1291.067588,6,5,0,4,False,351,-1
Elevator call,1293.859385,67,-4,0,6,False,352,-1
Elevator call,1299.440972,-6,33,0,3,False,353,1
Elevator call,1303.576933,-7,20,0,4,False,354,1
Elevator call,1322.523904,-5,49,0,0,False,355,1
Elevator call,1322.584081,-2,20,0,1,False,356,1
Elevator call,1326.65714,25,-6,0,2,False,357,-1
Elevator call,1327.556104,-9,79,0,8,False,358,1
Elevator call,1329.815693,-5,85,0,4,False,359,1
Elevator call,1332.596388,45,-9,0,0,False,360,-1
Elevator call,1333.008876,47,-7,0,3,False,361,-1
Elevator call,1333.026978,-1,0,0,2,False,362,1
Elevator call,1333.66465,-2,3,0,2,False,363,1
Elevator call,1334.003981,-6,-8,0,1,False,364,-1
Elevator call,1339.845746,-4,-7,0,1,False,365,-1
Elevator call,1347.00121,95,-5,0,5,False,366,-1
Elevator call,1351.047923,-2,-5,0,6,False,367,-1
Elevator call,1356.797203,-7,2,0,1,False,368,1
Elevator call,1357.746724,-9,78,0,7,False,369,1
Elevator call,1358.609305,47,-2,0,2,False,370,-1
Elevator call,1360.177245,-8,33,0,9,False,371,1
Elevator call,1360.696826,-6,66,0,6,False,372,1
Elevator call,1361.170575,-9,93,0,1,False,373,1
Elevator call,1362.436704,-9,25,0,0,False,374,1
Elevator call,1363.001585,25,-9,0,9,False,375,-1
Elevator call,1364.729248,28,0,0,3,False,376,-1
Elevator call,1364.852418,18,-8,0,4,False,377,-1
Elevator call,1377.859686,-4,-1,0,4,False,378,1
Elevator call,1379.209577,45,-8,0,8,False,379,-1
Elevator call,1379.834298,83,29,0,7,False,380,-1
Elevator call,1380.252064,95,7,0,6,False,381,-1
Elevator call,1380.39922,11,-7,0,0,False,382,-1
Elevator call,1381.02044,-3,-6,0,2,False,383,-1
Elevator call,1388.303766,-8,-3,0,4,False,384,1
Elevator call,1388.449849,0,-2,0,3,False,385,-1
Elevator call,1388.939313,-3,-9,0,2,False,386,-1
Elevator call,1389.867181,52,-8,0,1,False,387,-1
Elevator call,1395.865502,-3,72,0,5,False,388,1
Elevator call,1396.088069,-6,5,0,0,False,389,1
Elevator call,1398.179221,24,-2,0,3,False,390,-1
Elevator call,1404.163131,57,-7,0,4,False,391,-1
Elevator call,1404.404329,76,21,0,9,False,392,-1
Elevator call,1406.860664,89,-1,0,8,False,393,-1
Elevator call,1409.267186,54,98,0,0,False,394,1
Elevator call,1409.526698,99,-7,0,5,False,395,-1
Elevator call,1413.514955,-9,-3,0,2,False,396,1
Elevator call,1422.839749,-9,-5,0,2,False,397,1
Elevator call,1434.54039,61,99,0,7,False,398,1
Elevator call,1434.702418,3,-3,0,3,False,399,-1
Elevator call,1439.54322,72,95,0,0,False,400,1
Elevator call,1446.800178,-5,94,0,2,False,401,1
Elevator call,1449.854624,-2,95,0,3,False,402,1
Elevator call,1454.775046,-7,-1,0,1,False,403,1
Elevator call,1461.628779,-8,76,0,4,False,404,1
Elevator call,1461.854778,44,0,0,9,False,405,-1
Elevator call,1463.934677,-8,-1,0,1,False,406,1
Elevator call,1466.860147,45,86,0,6,False,407,1
Elevator call,1468.221514,-5,-7,0,1,False,408,-1
Elevator call,1471.372913,-7,-2,0,8,False,409,1
Elevator call,1472.893744,-2,-7,0,1,False,410,-1
Elevator call,1475.613429,-5,-8,0,8,False,411,-1
Elevator call,1476.804176,-7,54,0,1,False,412,1
Elevator call,1477.203321,-1,58,0,8,False,413,1
Elevator call,1478.324008,3,-3,0,9,False,414,-1
Elevator call,1481.991827,-1,74,0,9,False,415,1
Elevator call,1485.182306,-5,12,0,7,False,416,1
Elevator call,1509.720525,41,-1,0,7,False,417,-1
Elevator call,1512.794714,-6,68,0,2,False,418,1
Elevator call,1517.463791,-7,0,0,5,False,419,1
Elevator call,1523.450101,42,-8,0,3,False,420,-1
Elevator call,1523.770075,-4,57,0,7,False,421,1
Elevator call,1530.722089,13,22,0,0,False,422,1
Elevator call,1533.677664,-8,33,0,0,False,423,1
Elevator call,1538.697386,23,-7,0,4,False,424,-1
Elevator call,1545.911057,-3,40,0,3,False,425,1
Elevator call,1556.255029,-9,14,0,4,False,426,1
Elevator call,1557.761447,-3,26,0,5,False,427,1
Elevator call,1559.209054,70,29,0,6,False,428,-1
Elevator call,1563.335842,90,-5,0,2,False,429,-1
Elevator call,1567.785137,-2,0,0,0,False,430,1
Elevator call,1569.120388,-2,74,0,0,False,431,1
Elevator call,1570.319039,55,-3,0,8,False,432,-1
Elevator call,1571.448044,-7,33,0,1,False,433,1
Elevator call,1576.553901,-1,67,0,4,False,434,1
Elevator call,1592.472343,-1,9,0,1,False,435,1
Elevator call,1594.366927,-5,74,0,1,False,436,1
Elevator call,1604.523745,-7,-6,0,5,False,437,1
Elevator call,1608.830049,45,-3,0,3,False,438,-1
Elevator call,1611.532694,-4,-5,0,5,False,439,-1
Elevator call,1612.671065,-1,-6,0,6,False,440,-1
Elevator call,1618.922787,25,-6,0,7,False,441,-1
Elevator call,1620.161178,38,-2,0,9,False,442,-1
Elevator call,1620.63401,-2,30,0,6,False,443,1
Elevator call,1624.301982,0,-5,0,8,False,444,-1
Elevator call,1637.18872,-9,87,0,8,False,445,1
Elevator call,1640.284775,-6,78,0,5,False,446,1
Elevator call,1642.798184,-6,37,0,7,False,447,1
Elevator call,1644.826079,-7,33,0,9,False,448,1
Elevator call,1651.989098,-5,66,0,3,False,449,1
Elevator call,1652.402655,56,0,0,0,False,450,-1
Elevator call,1656.413041,-9,-6,0,2,False,451,1
Elevator call,1657.539101,4,-7,0,6,False,452,-1
Elevator call,1657.936795,44,-1,0,4,False,453,-1
Elevator call,1660.523777,25,-1,0,7,False,454,-1
Elevator call,1662.463167,40,-3,0,1,False,455,-1
Elevator call,1663.448798,-2,31,0,6,False,456,1
Elevator call,1666.979926,-7,-3,0,2,False,457,1
Elevator call,1674.943313,-8,80,0,0,False,458,1
Elevator call,1675.790596,-9,50,0,2,False,459,1
Elevator call,1677.610796,-9,71,0,4,False,460,1
Elevator call,1677.954029,-6,25,0,9,False,461,1
Elevator call,1678.868479,77,-2,0,5,False,462,-1
Elevator call,1681.804492,-5,-2,0,7,False,463,1
Elevator call,1688.215626,69,-2,0,8,False,464,-1
Elevator call,1688.525186,-3,82,0,1,False,465,1
Elevator call,1692.768137,23,-8,0,6,False,466,-1
Elevator call,1698.93047,33,-8,0,9,False,467,-1
Elevator call,1700.017068,75,-1,0,3,False,468,-1
Elevator call,1703.126421,-5,86,0,7,False,469,1
Elevator call,1703.186962,9,-8,0,6,False,470,-1
Elevator call,1704.253292,-5,-1,0,6,False,471,1
Elevator call,1707.747213,88,24,0,0,False,472,-1
Elevator call,1707.900023,-9,92,0,9,False,473,1
Elevator call,1711.981484,-2,-9,0,8,False,474,-1
Elevator call,1712.701144,-4,55,0,2,False,475,1
Elevator call,1713.537293,-9,92,0,6,False,476,1
Elevator call,1721.549105,-2,71,0,5,False,477,1
Elevator call,1722.327992,-1,44,0,8,False,478,1
Elevator call,1722.503754,-6,19,0,4,False,479,1
Elevator call,1732.03588,-8,3,0,4,False,480,1
Elevator call,1732.601233,41,-1,0,1,False,481,-1
Elevator call,1735.789356,-4,13,0,3,False,482,1
Elevator call,1735.799205,-9,-7,0,4,False,483,1
Elevator call,1735.992101,-2,-6,0,1,False,484,-1
Elevator call,1745.583238,0,-1,0,7,False,485,-1
Elevator call,1747.436947,81,67,0,2,False,486,-1
Elevator call,1747.725064,14,-4,0,7,False,487,-1
Elevator call,1754.525699,82,2,0,8,False,488,-1
Elevator call,1764.68218,-3,-1,0,7,False,489,1
Elevator call,1767.311089,-1,34,0,7,False,490,1
Elevator call,1767.325723,55,0,0,5,False,491,-1
Elevator call,1767.490218,-7,-6,0,4,False,492,1
Elevator call,1772.23416,-9,34,0,1,False,493,1
Elevator call,1773.282119,0,-6,0,3,False,494,-1
Elevator call,1775.155944,58,-5,0,7,False,495,-1
Elevator call,1776.02885,-5,7,0,4,False,496,1
Elevator call,1776.250526,1,-6,0,0,False,497,-1
Elevator call,1778.697945,-3,-5,0,3,False,498,-1
Elevator call,1782.141978,-7,14,0,0,False,499,1
Elevator call,1782.743079,55,-3,0,9,False,500,-1
Elevator call,1784.367607,-5,75,0,3,False,501,1
Elevator call,1785.61671,-6,92,0,4,False,502,1
Elevator call,1786.504196,-5,38,0,0,False,503,1
Elevator call,1787.126905,-4,95,0,1,False,504,1
Elevator call,1787.705543,-9,0,0,2,False,505,1
Elevator call,1789.236391,79,-5,0,6,False,506,-1
Elevator call,1792.152619,95,-2,0,3,False,507,-1
Elevator call,1799.084668,72,-3,0,2,False,508,-1
Elevator call,1799.503932,0,-2,0,5,False,509,-1
Elevator call,1806.1627,-1,-4,0,9,False,510,-1
Elevator call,1806.225479,42,-1,0,0,False,511,-1
