Elevator call,512.7410981,-2,86,0,7,112,1
Elevator call,513.368894,-5,57,0,8,113,1
Elevator call,524.106974,30,57,0,2,114,1
Elevator call,530.1742255,-1,68,0,0,115,1
Elevator call,530.5850251,-1,62,0,3,116,1
Elevator call,530.7421166,-2,-6,0,4,117,-1
Elevator call,531.7404459,-9,40,0,4,118,1
Elevator call,537.0715275,15,90,0,2,119,1
Elevator call,543.7683459,-6,8,0,9,120,1
Elevator call,554.6943398,-5,27,0,1,121,1
Elevator call,556.8993874,0,19,0,1,122,1
Elevator call,557.5557042,0,38,0,9,123,1
Elevator call,559.8911164,-4,20,0,5,124,1
Elevator call,562.5015579,-1,34,0,7,125,1
Elevator call,570.7233224,-1,64,0,7,126,1
Elevator call,573.8367445,-2,-9,0,8,127,-1
Elevator call,574.4289444,-1,53,0,8,128,1
Elevator call,579.4289603,0,-9,0,3,129,-1
Elevator call,579.4300589,-5,-8,0,6,130,-1
Elevator call,582.4748234,-2,16,0,0,131,1
Elevator call,584.3936095,-1,48,0,0,132,1
Elevator call,587.5065401,0,59,0,3,133,1
Elevator call,589.3301865,-4,46,0,6,134,1
Elevator call,590.6208994,-6,100,0,8,135,1
Elevator call,591.097541,69,-6,0,0,136,-1
Elevator call,591.5126538,-6,47,0,7,137,1
Elevator call,591.6646715,11,-9,0,5,138,-1
Elevator call,593.1685914,-8,59,0,5,139,1
Elevator call,615.2556148,46,-3,0,1,140,-1
Elevator call,620.2579901,0,85,0,1,141,1
Elevator call,620.9525098,-9,0,0,2,142,1
Elevator call,623.0223449,-8,-6,0,4,143,1
Elevator call,623.5552751,-2,-3,0,2,144,-1
Elevator call,623.6992666,-1,40,0,4,145,1
Elevator call,626.5389501,-3,42,0,2,146,1
Elevator call,627.5033707,-9,24,0,9,147,1
Elevator call,635.7897844,11,83,0,9,148,1
Elevator call,645.5114708,-1,44,0,7,149,1
Elevator call,647.6019129,-7,21,0,8,150,1
Elevator call,648.3122719,0,99,0,8,151,1
Elevator call,667.5999958,-8,-7,0,0,152,1
Elevator call,675.5144665,0,-1,0,7,153,-1
Elevator call,679.5895248,-7,10,0,7,154,1
Elevator call,680.0181347,0,56,0,0,155,1
Elevator call,680.2298063,-8,18,0,1,156,1
Elevator call,688.1143087,40,15,0,8,157,-1
Elevator call,689.1432792,-7,60,0,8,158,1
Elevator call,695.0796471,89,-4,0,0,159,-1
Elevator call,695.4237523,98,-7,0,1,160,-1
Elevator call,696.4893354,-4,23,0,3,161,1
Elevator call,703.8816827,-1,58,0,7,162,1
Elevator call,705.1407578,0,82,0,3,163,1
Elevator call,705.5274933,21,-1,0,2,164,-1
Elevator call,708.9815521,-2,30,0,2,165,1
Elevator call,717.1956643,93,-4,0,8,166,-1
Elevator call,717.7965299,-9,61,0,0,167,1
Elevator call,727.6758894,-5,0,0,4,168,1
Elevator call,728.4993237,-4,57,0,4,169,1
Elevator call,733.050528,-2,19,0,5,170,1
Elevator call,741.8722441,-4,67,0,5,171,1
Elevator call,744.975962,38,2,0,9,172,-1
Elevator call,749.8657281,-8,-1,0,7,173,1
Elevator call,758.449075,-3,-2,0,1,174,1
Elevator call,762.2945288,-7,7,0,7,175,1
Elevator call,765.1796994,-7,28,0,1,176,1
Elevator call,768.9310982,53,88,0,7,177,1
Elevator call,775.7804832,-6,81,0,1,178,1
Elevator call,777.0797168,53,81,0,2,179,1
Elevator call,781.7375131,-2,42,0,3,180,1
Elevator call,787.8154399,-6,27,0,0,181,1
Elevator call,789.2940004,-1,74,0,0,182,1
Elevator call,790.8499981,-7,52,0,8,183,1
Elevator call,793.7757239,-7,-5,0,4,184,1
Elevator call,799.8678033,-6,99,0,8,185,1
Elevator call,809.0059079,-5,-3,0,9,186,1
Elevator call,818.5716721,-8,3,0,7,187,1
Elevator call,819.097396,30,89,0,7,188,1
Elevator call,822.1388046,-5,55,0,9,189,1
Elevator call,827.0483923,91,-4,0,0,190,-1
Elevator call,833.2953788,41,0,0,2,191,-1
Elevator call,833.6807039,-1,98,0,0,192,1
Elevator call,836.3100864,0,97,0,2,193,1
Elevator call,840.9085198,10,50,0,1,194,1
Elevator call,849.1185428,-7,-4,0,8,195,1
Elevator call,851.8260477,-8,97,0,8,196,1
Elevator call,854.1199583,-7,74,0,7,197,1
Elevator call,858.5727487,55,-1,0,7,198,-1
Elevator call,859.4091706,-9,28,0,3,199,1
Elevator call,863.6615832,-8,-9,0,1,200,-1
Elevator call,865.092483,-4,40,0,1,201,1
Elevator call,869.6484008,3,42,0,3,202,1
Elevator call,871.0751116,-6,8,0,4,203,1
Elevator call,871.1514322,97,-3,0,8,204,-1
Elevator call,881.7224099,-5,-1,0,5,205,1
Elevator call,891.7829187,-8,2,0,0,206,1
Elevator call,902.6902755,-3,5,0,1,207,1
Elevator call,905.712501,-1,48,0,0,208,1
Elevator call,909.6448107,-2,27,0,7,209,1
Elevator call,917.9214409,25,-6,0,7,210,-1
Elevator call,920.9559778,-9,-5,0,1,211,1
Elevator call,921.3280125,-3,22,0,1,212,1
Elevator call,933.7495735,-9,48,0,0,213,1
Elevator call,943.2097309,97,-6,0,8,214,-1
Elevator call,946.5950264,63,-1,0,0,215,-1
Elevator call,946.7757799,-7,-3,0,2,216,1
Elevator call,948.3431624,0,-8,0,3,217,-1
Elevator call,949.8446878,0,30,0,7,218,1
Elevator call,958.3487961,83,-3,0,7,219,-1
Elevator call,959.3376168,-4,83,0,2,220,1
Elevator call,971.040647,-4,-5,0,1,221,-1
Elevator call,975.3682526,90,-6,0,1,222,-1
Elevator call,977.7982492,-2,-7,0,8,223,-1
Elevator call,979.9614793,-3,46,0,8,224,1
Elevator call,986.5198213,-7,22,0,3,225,1
Elevator call,991.4242739,-5,21,0,0,226,1
Elevator call,998.2390349,80,-3,0,0,227,-1
Elevator call,1006.789062,0,95,0,7,228,1
Elevator call,1009.285438,6,-3,0,8,229,-1
Elevator call,1010.536089,-2,0,0,8,230,1
Elevator call,1014.29043,-5,51,0,8,231,1
Elevator call,1021.316767,-5,26,0,2,232,1
Elevator call,1026.174766,-7,65,0,7,233,1
Elevator call,1042.43979,-8,29,0,0,234,1
Elevator call,1043.942786,-2,41,0,0,235,1
Elevator call,1046.27946,-3,-8,0,1,236,-1
Elevator call,1049.195541,-6,63,0,1,237,1
Elevator call,1049.611992,-6,72,0,0,238,1
Elevator call,1050.147823,-7,48,0,2,239,1
Elevator call,1054.920057,-4,6,0,3,240,1
Elevator call,1058.342538,-6,86,0,8,241,1
Elevator call,1061.349789,-1,51,0,3,242,1
Elevator call,1064.797345,-7,96,0,8,243,1
Elevator call,1065.29132,-1,37,0,4,244,1
Elevator call,1068.160014,-5,43,0,7,245,1
Elevator call,1072.094044,-6,100,0,7,246,1
Elevator call,1080.582291,92,78,0,7,247,-1
Elevator call,1084.527939,-5,78,0,2,248,1
Elevator call,1086.039503,-5,-9,0,5,249,-1
Elevator call,1086.956474,-7,-8,0,9,250,-1
Elevator call,1095.264029,-2,63,0,1,251,1
Elevator call,1095.64592,-3,-1,0,6,252,1
Elevator call,1097.84401,10,-6,0,1,253,-1
Elevator call,1099.301028,82,16,0,4,254,-1
Elevator call,1106.739815,0,91,0,0,255,1
Elevator call,1107.520886,16,-9,0,0,256,-1
Elevator call,1107.803681,9,-4,0,5,257,-1
Elevator call,1116.199471,98,-3,0,8,258,-1
Elevator call,1117.344193,30,-1,0,3,259,-1
Elevator call,1119.289652,-2,3,0,9,260,1
Elevator call,1127.897553,-8,87,0,9,261,1
Elevator call,1129.148014,-3,0,0,2,262,1
Elevator call,1131.379218,-4,-6,0,6,263,-1
Elevator call,1132.967464,14,78,0,2,264,1
Elevator call,1134.429397,-6,49,0,6,265,1
Elevator call,1140.767211,-4,1,0,1,266,1
Elevator call,1146.058598,68,-6,0,0,267,-1
Elevator call,1147.245186,-6,48,0,7,268,1
Elevator call,1147.540681,-9,34,0,1,269,1
Elevator call,1152.774369,64,-4,0,8,270,-1
Elevator call,1157.405529,-9,87,0,7,271,1
Elevator call,1160.222251,20,64,0,8,272,1
Elevator call,1161.12852,-1,-2,0,3,273,-1
Elevator call,1162.924896,-6,-5,0,5,274,1
Elevator call,1164.675592,-7,26,0,3,275,1
Elevator call,1170.902997,-4,24,0,0,276,1
Elevator call,1171.911689,-9,49,0,5,277,1
Elevator call,1176.099412,0,13,0,4,278,1
Elevator call,1179.610122,78,-2,0,7,279,-1
Elevator call,1180.056382,-2,6,0,4,280,1
Elevator call,1180.977471,-1,-2,0,1,281,-1
Elevator call,1181.14349,-4,79,0,0,282,1
Elevator call,1182.485641,-7,31,0,8,283,1
Elevator call,1185.004929,28,-7,0,3,284,-1
Elevator call,1185.661559,-5,9,0,1,285,1
Elevator call,1186.765914,-6,99,0,4,286,1
Elevator call,1194.481692,90,55,0,2,287,-1
Elevator call,1195.25532,96,-6,0,2,288,-1
Elevator call,1199.290298,55,58,0,8,289,1
Elevator call,1201.104045,32,90,0,0,290,1
Elevator call,1204.789569,-3,72,0,7,291,1
Elevator call,1205.2364,-9,-7,0,1,292,1
Elevator call,1208.381366,-2,-8,0,8,293,-1
Elevator call,1212.065537,0,-5,0,5,294,-1
Elevator call,1218.880527,59,37,0,0,295,-1
Elevator call,1219.161042,17,39,0,6,296,1
Elevator call,1219.923194,0,90,0,6,297,1
Elevator call,1227.345126,1,-3,0,9,298,-1
Elevator call,1227.851973,47,-6,0,9,299,-1
Elevator call,1229.574003,-6,-1,0,3,300,1
Elevator call,1229.879203,-2,25,0,1,301,1
Elevator call,1230.646349,-2,-8,0,8,302,-1
Elevator call,1235.017454,-8,31,0,5,303,1
Elevator call,1241.659259,-8,-9,0,7,304,-1
Elevator call,1245.640202,-3,-8,0,9,305,-1
Elevator call,1254.814895,-9,97,0,7,306,1
Elevator call,1258.395594,-4,12,0,8,307,1
Elevator call,1261.27653,-6,-9,0,0,308,-1
Elevator call,1261.956664,-2,-8,0,3,309,-1
Elevator call,1265.235282,-5,42,0,1,310,1
Elevator call,1268.243941,-7,-8,0,2,311,-1
Elevator call,1269.89718,-8,85,0,0,312,1
Elevator call,1271.64121,30,-4,0,8,313,-1
Elevator call,1272.17233,0,54,0,9,314,1
Elevator call,1274.608732,-4,-6,0,3,315,-1
Elevator call,1274.978299,-9,33,0,2,316,1
Elevator call,1276.721478,-9,88,0,1,317,1
Elevator call,1277.891301,-3,-8,0,8,318,-1
Elevator call,1278.260219,-4,8,0,7,319,1
Elevator call,1279.151021,-2,15,0,5,320,1
Elevator call,1285.027459,7,21,0,7,321,1
Elevator call,1285.930994,-2,-9,0,4,322,-1
Elevator call,1287.720212,53,70,0,0,323,1
Elevator call,1296.038637,76,-9,0,6,324,-1
Elevator call,1299.288752,76,-6,0,8,325,-1
Elevator call,1300.176956,-5,46,0,4,326,1
Elevator call,1300.836281,-6,-1,0,3,327,1
Elevator call,1307.09279,-3,-1,0,7,328,1
Elevator call,1313.057918,24,-1,0,5,329,-1
Elevator call,1313.764679,-8,95,0,7,330,1
Elevator call,1314.654712,61,-3,0,0,331,-1
Elevator call,1320.318132,70,-6,0,1,332,-1
Elevator call,1320.866249,-9,-5,0,2,333,1
Elevator call,1321.022114,-4,-5,0,3,334,-1
Elevator call,1322.112831,15,74,0,8,335,1
Elevator call,1325.084973,17,-1,0,4,336,-1
Elevator call,1326.544666,-9,28,0,0,337,1
Elevator call,1332.174272,-8,19,0,2,338,1
Elevator call,1333.328774,30,-3,0,9,339,-1
Elevator call,1339.148941,89,-8,0,7,340,-1
Elevator call,1339.363791,11,9,0,5,341,-1
Elevator call,1344.988283,-9,41,0,1,342,1
Elevator call,1347.212163,-1,13,0,3,343,1
Elevator call,1349.530818,2,-7,0,0,344,-1
Elevator call,1352.407526,0,62,0,8,345,1
Elevator call,1352.465742,26,-3,0,4,346,-1
Elevator call,1353.73231,73,66,0,8,347,-1
Elevator call,1354.57397,-5,41,0,0,348,1
Elevator call,1366.393775,81,46,0,1,349,-1
Elevator call,1372.726894,0,-8,0,2,350,-1
Elevator call,1374.774624,93,100,0,7,351,1
Elevator call,1377.493688,1,-4,0,5,352,-1
Elevator call,1386.291241,-6,48,0,3,353,1
Elevator call,1388.080947,-6,-8,0,9,354,-1
Elevator call,1388.870423,63,-4,0,0,355,-1
Elevator call,1392.39172,-1,-2,0,2,356,-1
Elevator call,1396.825617,-1,92,0,5,357,1
Elevator call,1400.056881,-9,84,0,8,358,1
Elevator call,1400.141336,0,16,0,4,359,1
Elevator call,1400.332505,-4,-7,0,9,360,-1
Elevator call,1402.123737,55,-9,0,7,361,-1
Elevator call,1403.016917,71,72,0,1,362,1
Elevator call,1405.11777,-4,-6,0,0,363,-1
Elevator call,1407.498109,0,6,0,2,364,1
Elevator call,1412.288674,80,52,0,8,365,-1
Elevator call,1413.020711,0,-7,0,3,366,-1
Elevator call,1413.75081,-9,17,0,6,367,1
Elevator call,1416.329017,-6,6,0,0,368,1
Elevator call,1418.84904,65,59,0,1,369,-1
Elevator call,1419.368465,-8,75,0,7,370,1
Elevator call,1420.934776,92,-9,0,8,371,-1
Elevator call,1425.935354,-6,35,0,9,372,1
Elevator call,1444.605421,-8,0,0,3,373,1
Elevator call,1445.03709,0,89,0,4,374,1
Elevator call,1449.226658,-8,22,0,2,375,1
Elevator call,1449.598333,-1,-3,0,0,376,-1
Elevator call,1456.036356,-4,37,0,0,377,1
Elevator call,1457.25066,-5,58,0,3,378,1
Elevator call,1458.720727,15,-4,0,7,379,-1
Elevator call,1460.217435,53,-7,0,1,380,-1
Elevator call,1464.563308,6,0,0,7,381,-1
Elevator call,1470.747509,6,14,0,2,382,1
Elevator call,1472.903915,-3,0,0,0,383,1
Elevator call,1472.926397,-9,20,0,8,384,1
Elevator call,1478.065751,63,29,0,5,385,-1
Elevator call,1489.216351,-7,-2,0,7,386,1
Elevator call,1489.591375,22,-1,0,6,387,-1
Elevator call,1490.140187,-2,25,0,0,388,1
Elevator call,1491.235679,-7,-6,0,1,389,1
Elevator call,1491.987672,96,55,0,4,390,-1
Elevator call,1492.211732,80,-5,0,3,391,-1
Elevator call,1499.110151,20,-5,0,9,392,-1
Elevator call,1501.05948,-2,88,0,7,393,1
Elevator call,1505.153199,0,-5,0,2,394,-1
Elevator call,1509.614471,29,0,0,8,395,-1
Elevator call,1511.149938,-9,29,0,0,396,1
Elevator call,1512.643229,-6,-7,0,1,397,-1
Elevator call,1512.71035,-7,-8,0,8,398,-1
Elevator call,1513.281582,14,-5,0,5,399,-1
Elevator call,1515.276254,-9,57,0,2,400,1
Elevator call,1516.90458,-3,17,0,0,401,1
Elevator call,1517.441031,-2,7,0,6,402,1
Elevator call,1525.347465,-9,67,0,8,403,1
Elevator call,1528.783365,-8,66,0,9,404,1
Elevator call,1533.499355,71,-9,0,7,405,-1
Elevator call,1543.828203,-3,-7,0,1,406,-1
Elevator call,1550.473999,44,-9,0,0,407,-1
Elevator call,1559.088275,-8,0,0,1,408,1
Elevator call,1559.50033,78,-5,0,8,409,-1
Elevator call,1559.678365,-4,45,0,5,410,1
Elevator call,1560.31333,-6,94,0,7,411,1
Elevator call,1560.697737,18,-2,0,3,412,-1
Elevator call,1563.962177,23,-7,0,0,413,-1
Elevator call,1567.038548,-6,-3,0,6,414,1
Elevator call,1567.767739,-9,65,0,1,415,1
Elevator call,1570.167292,-9,35,0,2,416,1
Elevator call,1570.351576,11,-6,0,4,417,-1
Elevator call,1573.033743,-9,58,0,0,418,1
Elevator call,1581.241828,30,-4,0,7,419,-1
Elevator call,1586.714939,58,0,0,8,420,-1
Elevator call,1589.391087,-7,0,0,6,421,1
Elevator call,1589.903824,-9,39,0,3,422,1
Elevator call,1592.275142,-4,-2,0,4,423,1
Elevator call,1592.313241,0,44,0,7,424,1
Elevator call,1596.345914,-6,71,0,2,425,1
Elevator call,1602.499277,-4,85,0,1,426,1
Elevator call,1602.999151,-4,68,0,5,427,1
Elevator call,1605.97942,-2,-3,0,0,428,-1
Elevator call,1606.411933,15,0,0,8,429,-1
Elevator call,1607.572468,53,-9,0,9,430,-1
Elevator call,1608.28375,-4,26,0,0,431,1
Elevator call,1611.498526,-7,74,0,4,432,1
Elevator call,1613.330044,91,-3,0,7,433,-1
Elevator call,1614.981987,-5,-2,0,6,434,1
Elevator call,1616.49582,-6,4,0,8,435,1
Elevator call,1620.671906,-8,-9,0,3,436,-1
Elevator call,1621.852028,-5,67,0,0,437,1
Elevator call,1625.292399,-6,-7,0,1,438,-1
Elevator call,1626.981395,-8,6,0,1,439,1
Elevator call,1631.926758,43,-3,0,2,440,-1
Elevator call,1632.302184,-3,89,0,8,441,1
Elevator call,1638.087675,59,99,0,5,442,1
Elevator call,1639.789215,21,-8,0,7,443,-1
Elevator call,1642.775039,-7,10,0,3,444,1
Elevator call,1644.574137,52,8,0,0,445,-1
Elevator call,1646.806422,2,3,0,6,446,1
Elevator call,1651.811879,-3,100,0,1,447,1
Elevator call,1652.543662,0,-2,0,7,448,-1
Elevator call,1655.056199,0,33,0,6,449,1
Elevator call,1657.066046,86,34,0,8,450,-1
Elevator call,1659.267827,10,27,0,3,451,1
Elevator call,1660.012462,29,25,0,0,452,-1
Elevator call,1662.372724,-4,7,0,2,453,1
Elevator call,1671.514249,87,-2,0,4,454,-1
Elevator call,1671.596393,96,65,0,7,455,-1
Elevator call,1673.026238,-3,-7,0,9,456,-1
Elevator call,1674.993217,6,-9,0,0,457,-1
Elevator call,1676.555648,79,-6,0,1,458,-1
Elevator call,1678.320417,59,34,0,8,459,-1
Elevator call,1680.297341,-3,23,0,2,460,1
Elevator call,1680.638771,-9,34,0,0,461,1
Elevator call,1680.741731,5,-8,0,3,462,-1
Elevator call,1682.832711,-9,-2,0,9,463,1
Elevator call,1688.896319,-7,-8,0,7,464,-1
Elevator call,1693.027601,90,-9,0,5,465,-1
Elevator call,1693.708372,2,-3,0,8,466,-1
Elevator call,1698.778966,1,-3,0,7,467,-1
Elevator call,1699.477626,-6,-7,0,3,468,-1
Elevator call,1701.012443,-4,75,0,8,469,1
Elevator call,1701.711736,-4,14,0,0,470,1
Elevator call,1703.465566,-1,0,0,2,471,1
Elevator call,1705.765361,-7,33,0,1,472,1
Elevator call,1712.627007,70,89,0,6,473,1
Elevator call,1721.777661,61,93,0,7,474,1
Elevator call,1722.23748,-6,-3,0,9,475,1
Elevator call,1725.141688,-8,-4,0,0,476,1
Elevator call,1731.011668,-9,-2,0,2,477,1
Elevator call,1731.556282,-7,91,0,3,478,1
Elevator call,1732.123299,-1,-7,0,0,479,-1
Elevator call,1732.744419,-2,93,0,4,480,1
Elevator call,1737.612644,69,-5,0,8,481,-1
Elevator call,1738.368638,19,0,0,1,482,-1
Elevator call,1738.617367,86,-2,0,7,483,-1
Elevator call,1739.836016,57,-7,0,0,484,-1
Elevator call,1741.972932,68,-3,0,1,485,-1
Elevator call,1742.140568,-8,98,0,9,486,1
Elevator call,1742.470418,0,-8,0,2,487,-1
Elevator call,1751.821931,52,-3,0,8,488,-1
Elevator call,1753.294068,35,0,0,7,489,-1
Elevator call,1771.003102,91,0,0,3,490,-1
Elevator call,1771.692448,-1,-3,0,5,491,-1
Elevator call,1778.021055,0,2,0,0,492,1
Elevator call,1780.390234,-1,-4,0,2,493,-1
Elevator call,1781.414023,29,0,0,0,494,-1
Elevator call,1783.235146,-3,-1,0,8,495,1
Elevator call,1784.268625,8,-4,0,7,496,-1
Elevator call,1794.385907,54,-9,0,1,497,-1
Elevator call,1794.830849,-5,79,0,5,498,1
Elevator call,1796.016539,-5,49,0,8,499,1
Elevator call,1797.310664,-8,-4,0,2,500,1
Elevator call,1801.704885,-1,13,0,0,501,1
Elevator call,1801.989954,-9,3,0,7,502,1
Elevator call,1803.43503,-9,40,0,0,503,1
Elevator call,1813.045498,3,-1,0,7,504,-1
Elevator call,1816.671009,0,-7,0,8,505,-1
Elevator call,1831.362319,-7,-9,0,2,506,-1
Elevator call,1832.629196,-1,-6,0,4,507,-1
Elevator call,1834.73304,47,-2,0,6,508,-1
Elevator call,1836.885196,-7,91,0,4,509,1
Elevator call,1837.88098,36,24,0,8,510,-1
Elevator call,1847.226237,-6,-2,0,1,511,1
Elevator call,1851.217821,63,-9,0,0,512,-1
Elevator call,1855.64438,88,-2,0,9,513,-1
Elevator call,1858.279713,0,-2,0,7,514,-1
Elevator call,1859.275589,91,-5,0,5,515,-1
Elevator call,1861.801855,-6,8,0,3,516,1
Elevator call,1865.568705,-5,-3,0,7,517,1
Elevator call,1866.6531,-6,-7,0,1,518,-1
Elevator call,1867.450676,-2,-1,0,2,519,1
Elevator call,1870.506223,35,0,0,8,520,-1
Elevator call,1871.27138,0,-2,0,7,521,-1
Elevator call,1875.340473,-4,14,0,1,522,1
Elevator call,1882.339078,-8,21,0,3,523,1
Elevator call,1882.577484,0,-3,0,0,524,-1
Elevator call,1886.393081,-9,34,0,8,525,1
Elevator call,1888.38893,11,-2,0,7,526,-1
Elevator call,1888.50234,28,0,0,2,527,-1
Elevator call,1888.773494,-5,81,0,6,528,1
Elevator call,1890.153546,38,-7,0,0,529,-1
Elevator call,1891.391803,64,-6,0,4,530,-1
Elevator call,1893.045383,49,-6,0,1,531,-1
Elevator call,1895.732191,34,-4,0,8,532,-1
Elevator call,1897.852121,14,-8,0,7,533,-1
Elevator call,1900.601999,-6,-8,0,3,534,-1
Elevator call,1903.095706,-1,88,0,0,535,1
Elevator call,1903.737489,57,-7,0,7,536,-1
Elevator call,1908.206162,-6,-4,0,2,537,1
Elevator call,1909.786473,51,-1,0,8,538,-1
Elevator call,1912.261822,-8,45,0,1,539,1
Elevator call,1914.042474,56,0,0,0,540,-1
Elevator call,1922.956213,99,-4,0,3,541,-1
Elevator call,1923.003669,-7,-9,0,2,542,-1
Elevator call,1923.247262,82,-8,0,7,543,-1
Elevator call,1923.710209,0,-3,0,8,544,-1
Elevator call,1927.077814,83,-4,0,1,545,-1
Elevator call,1928.676183,23,0,0,5,546,-1
Elevator call,1931.214262,-6,28,0,8,547,1
Elevator call,1932.890325,-1,11,0,9,548,1
Elevator call,1933.199724,-5,0,0,4,549,1
Elevator call,1935.240033,-9,4,0,0,550,1
Elevator call,1935.693567,2,49,0,2,551,1
